Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1230883731923070976,Chinese researchers publish first pathology report on COVID-19 https://t.co/f7lA1X3iQo https://t.co/foh8GGNACa,19,96.93,50.0,4.05,25.77,19.0,31.58,42.11,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,5.26,5.26,15.79,0.0,0.0,0.0,0.0,0.0,10.53,0.0,10.53,0.0,0.0,0.0,36.84,10.53,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,21.05
1230880205499064320,"Xi chairs leadership meeting on COVID-19 control, economic development https://t.co/IBaghXmzHT https://t.co/MC0IcDmfmT",20,96.79,84.14,1.0,25.77,20.0,35.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,40.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0
1230831871618998272," 'Five Chinese prisons report #COVID-19 infections, but no severe case. A number of officials concerned have been sacked ",19,77.17,14.62,1.0,1.0,9.5,26.32,68.42,31.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,10.53,0.0,5.26,5.26,10.53,0.0,0.0,0.0,10.53,0.0,10.53,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,10.53,0.0,0.0,10.53,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,5.26,5.26,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,5.26
1230800298689495042," ""Two relatives were confirmed in Taiwan's latest familial cluster of COVID-19 infection, raising the total number of COVID-19 cases to 26 ",23,99.0,66.81,2.02,25.77,23.0,30.43,47.83,26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,17.39,4.35,0.0,0.0,0.0,4.35,4.35,4.35,0.0,17.39,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,4.35,0.0,0.0,8.7,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,4.35,0.0,0.0,0.0,0.0,8.7,4.35,4.35,0.0,0.0
1230758082277302274,Update: Hubei reports 631 new confirmed cases of #COVID-19 after revision https://t.co/mTrZS1sV6f https://t.co/xMMOP7lmFI,22,98.34,50.0,11.0,25.77,22.0,22.73,36.36,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,4.55,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,13.64,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,40.91,9.09,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,22.73
1230754976449695744, 'Selected images of frontline medical staff treating severe and critical cases of #COVID-19 in Wuhan: ,16,99.0,50.0,1.0,1.0,16.0,31.25,56.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,6.25,0.0,6.25,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25
1230672151960637440,"Hospitals discharge 18,264 recovered patients of #COVID-19 infection https://t.co/u56GGi9hed https://t.co/GLveIRiYM8",20,96.79,50.0,1.0,25.77,20.0,35.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,45.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0
1230668870769266688," 'Chinese fashion designer Wang Tao recently said that people from different industries are all making contribution as much as they can in the current fight against the COVID-19, and she believed that the battle will be won. ",38,82.45,78.51,9.58,2.51,38.0,26.32,78.95,44.74,10.53,5.26,0.0,0.0,0.0,2.63,2.63,5.26,7.89,13.16,10.53,0.0,7.89,0.0,18.42,10.53,10.53,0.0,2.63,5.26,7.89,2.63,5.26,0.0,5.26,0.0,13.16,0.0,0.0,2.63,0.0,13.16,2.63,2.63,0.0,0.0,2.63,5.26,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,2.63,2.63,2.63,0.0,7.89,10.53,2.63,7.89,0.0,2.63,5.26,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,2.63,2.63,0.0,0.0,0.0,0.0,2.63,0.0,2.63,0.0,0.0
1230522093705392128," ""17 million mainland-produced face masks have been shipped to Hong Kong after outbreak of the COVID-19 epidemic. The mainland also supported the HKSAR gov't in its control of cross-border flows to curb spread of the virus ",39,99.0,50.0,3.7,73.64,19.5,23.08,61.54,38.46,2.56,0.0,0.0,0.0,0.0,0.0,0.0,2.56,10.26,17.95,5.13,2.56,2.56,0.0,7.69,2.56,2.56,0.0,7.69,0.0,2.56,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,5.13,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,5.13,2.56,2.56,0.0,0.0,5.13,0.0,0.0,2.56,0.0,2.56,5.13,5.13,0.0,10.26,2.56,5.13,2.56,2.56,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,15.38,2.56,0.0,0.0,0.0,0.0,0.0,7.69,2.56,2.56,0.0,0.0
1230452317947777024, 'COVID-19 patients will have their treatment payments covered by medical insurance and fiscal funds ,15,52.71,74.76,1.0,25.77,15.0,40.0,60.0,33.33,6.67,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,13.33,0.0,6.67,0.0,13.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0
1230405993038675969," ""The Road to Recovery: Wuhan builds mini-libraries in temporary #COVID-19 hospitals for its patients. After all, it's all about improving their physical, spiritual and mental health! ",28,93.26,63.97,13.15,87.2,14.0,28.57,78.57,35.71,10.71,3.57,0.0,0.0,0.0,0.0,3.57,7.14,3.57,17.86,3.57,3.57,3.57,0.0,3.57,10.71,3.57,0.0,3.57,7.14,3.57,3.57,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,10.71,0.0,0.0,0.0,3.57,7.14,0.0,0.0,0.0,0.0,0.0,10.71,0.0,10.71,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,3.57,0.0,14.29,0.0,7.14,7.14,3.57,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,3.57,7.14,3.57,0.0,0.0,3.57,7.14,3.57,3.57,0.0,3.57
1230402002905001984," '#COVID-19 could become long-standing disease like the flu, according to Wang Chen, vice president of the Chinese Academy of Engineering ",22,99.0,50.0,1.0,25.77,22.0,31.82,59.09,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,18.18,9.09,0.0,0.0,0.0,9.09,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,4.55,0.0,4.55,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,9.09,0.0,0.0,0.0,0.0,9.09,0.0,4.55,0.0,4.55
1230345219163348992,New #COVID-19 cases drop for 16 straight days outside Hubei https://t.co/BK7UMSqW1N https://t.co/as0cD4D4qF,21,98.45,50.0,68.01,25.77,21.0,19.05,38.1,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,4.76,9.52,9.52,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,38.1,9.52,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,23.81
1230334220192505856," 'The sole COVID-19 patient in Sri Lanka, a Chinese tourist, was discharged from hospital after being fully cured ",19,98.71,50.0,19.27,25.77,19.0,26.32,47.37,42.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,15.79,10.53,5.26,0.0,0.0,10.53,5.26,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,15.79,0.0,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,0.0,10.53,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0
1230281117061615616, 'Calling off another wedding: Guo Xueguang proposes to his fiancee via video call but sadly couple cancels wedding plans due to #COVID-19 ,23,96.43,98.44,9.25,1.0,23.0,34.78,73.91,30.43,8.7,4.35,0.0,0.0,0.0,4.35,0.0,4.35,0.0,17.39,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,8.7,4.35,0.0,4.35,0.0,0.0,4.35,26.09,13.04,4.35,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,13.04,4.35,0.0,0.0,0.0,0.0,0.0,4.35,13.04,0.0,8.7,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,4.35,0.0,4.35
1230082213292593153, 'Last batch of 233 passengers on board #Westerdam cruise ship are allowed to disembark after testing negative for #COVID-19 ,20,99.0,30.86,74.76,25.77,20.0,30.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,5.0,10.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,25.0,5.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,10.0
1230079329440133120," 'The #COVID-19 epidemic in Hubei, the epicenter province of the outbreak, has been gradually brought under control: spokesperson ",19,99.0,70.08,50.35,25.77,19.0,42.11,68.42,42.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,15.79,10.53,0.0,0.0,0.0,21.05,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,5.26,0.0,5.26,0.0,0.0,10.53,0.0,0.0,10.53,0.0,0.0,15.79,5.26,0.0,21.05,5.26,15.79,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,31.58,0.0,10.53,5.26,0.0,0.0,0.0,5.26,0.0,5.26,0.0,5.26
1230055158215634944," 'A weekly selection of photos in the battle against COVID-19, the touching images and lasting moments you should never miss ",21,96.66,50.0,68.01,1.0,21.0,23.81,85.71,47.62,4.76,4.76,0.0,0.0,4.76,0.0,0.0,0.0,14.29,14.29,4.76,4.76,4.76,4.76,9.52,0.0,0.0,0.0,4.76,0.0,9.52,0.0,9.52,0.0,4.76,4.76,4.76,0.0,0.0,0.0,0.0,14.29,0.0,0.0,4.76,0.0,4.76,4.76,14.29,9.52,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,23.81,0.0,4.76,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0
1230052920223092736," ""I consider myself one of Wuhan people: An Iranian's helping hand amid COVID fight\nSina Karami, the only foreign barista at a coffee shop in Wuhan, chose to stay in the virus-hit city and deliver free coffee for medical workers. Why? Read his story: ",45,98.87,74.76,29.55,67.75,15.0,17.78,77.78,37.78,6.67,6.67,4.44,0.0,0.0,2.22,0.0,0.0,8.89,15.56,0.0,4.44,2.22,0.0,8.89,2.22,0.0,2.22,2.22,0.0,6.67,4.44,2.22,0.0,2.22,0.0,11.11,0.0,0.0,0.0,2.22,4.44,2.22,2.22,0.0,0.0,0.0,0.0,2.22,0.0,0.0,2.22,8.89,2.22,2.22,0.0,4.44,2.22,0.0,2.22,2.22,0.0,0.0,0.0,4.44,0.0,13.33,4.44,11.11,0.0,4.44,6.67,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,2.22,4.44,4.44,0.0,2.22,0.0,2.22,2.22,2.22,0.0,2.22
1230016144716660737," ""#DailyWorldBriefing on Feb. 19:\n1. WHO helps countries in need to test COVID-19 by themselves: chief ",17,99.0,96.11,6.2,98.87,5.67,17.65,64.71,35.29,11.76,5.88,0.0,0.0,0.0,0.0,5.88,5.88,0.0,23.53,0.0,0.0,0.0,0.0,11.76,0.0,0.0,5.88,11.76,0.0,5.88,5.88,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,5.88,0.0,5.88,0.0,0.0,0.0,11.76,0.0,17.65,0.0,17.65,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06,11.76,0.0,11.76,0.0,0.0,0.0,5.88,5.88,0.0,0.0,11.76
1229961196096217088, 'Traditional Chinese medicine (TCM) has proven effective in the treatment of #COVID-19 patients and is being used across the country ,21,96.66,50.0,68.01,25.77,21.0,33.33,71.43,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,14.29,14.29,0.0,4.76,0.0,19.05,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,9.52,9.52,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,4.76,9.52,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,9.52,4.76
1229655244734226437, 'Need for Speed Series continues ... Factory in Xinjiang builds production line for medical protective wear in just eight days to help meet demand for supplies. #COVID-19 ,27,99.0,77.05,15.12,25.77,9.0,25.93,77.78,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,3.7,0.0,0.0,11.11,0.0,0.0,0.0,7.41,3.7,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,7.41,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.7,3.7,0.0,0.0,14.81,7.41,0.0,7.41,0.0,3.7,0.0,14.81,0.0,18.52,0.0,7.41,11.11,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,14.81,0.0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,3.7
1229629835300855808, 'Hope transmits through plasma! Cured COVID-19 patients donate plasma to the critically ill patients as several patients have showed improved clinical symptoms after receiving plasma treatment ,27,98.87,64.46,1.0,99.0,13.5,44.44,55.56,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,14.81,3.7,0.0,3.7,0.0,14.81,7.41,7.41,0.0,3.7,3.7,7.41,7.41,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.7,3.7,0.0,0.0,3.7,3.7,0.0,0.0,11.11,0.0,11.11,0.0,0.0,7.41,3.7,3.7,0.0,0.0,0.0,3.7,11.11,3.7,7.41,3.7,0.0,7.41,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,3.7,0.0,0.0
1229570881564725248," '79 new confirmed COVID-19 cases reported Monday outside Hubei, epicenter of the outbreak, a 14th consecutive day drop since Feb. 3 ",22,99.0,50.0,85.21,25.77,11.0,27.27,45.45,22.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,13.64,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,4.55,4.55,18.18,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,4.55,9.09,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0
1229393702683963396," 'More Chinese tourist attractions exempt tickets for medical workers this year to salute the doctors, nurses at the frontline of the #COVID-19 epidemic fight ",25,99.0,65.56,1.59,1.0,25.0,36.0,68.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,8.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,4.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
1229352099588141057, 'One #COVID-19 patient receiving convalescent plasma therapy has been discharged from hospital in Wuhan ,15,93.26,74.76,10.08,25.77,15.0,40.0,53.33,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0,13.33,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,13.33,6.67,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,6.67
1229298178496679936," ""Are cancer patients more vulnerable to the #COVID-19 virus? Here's what the experts have to say... ",17,93.26,72.17,1.0,1.0,8.5,17.65,76.47,47.06,5.88,0.0,0.0,0.0,0.0,0.0,0.0,5.88,11.76,11.76,11.76,5.88,0.0,0.0,23.53,5.88,5.88,5.88,5.88,5.88,5.88,0.0,5.88,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,5.88,0.0,5.88,0.0,0.0,11.76,0.0,0.0,11.76,0.0,0.0,0.0,23.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06,17.65,0.0,0.0,0.0,5.88,0.0,5.88,5.88,5.88,0.0,5.88
1229208041838411776, 'Autopsy on bodies of two COVID-19 patients are finished. The results have been sent for further study ,18,97.07,71.09,23.51,25.77,9.0,27.78,83.33,38.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,16.67,16.67,0.0,0.0,0.0,27.78,5.56,5.56,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,11.11,0.0,16.67,5.56,11.11,0.0,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,16.67,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0
1229061454944333825," 'Taiwan confirms two new COVID-19 cases, bringing the total number to 20, and reports the first death caused by the epidemic ",22,99.0,50.0,11.0,25.77,22.0,18.18,68.18,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,9.09,0.0,0.0,4.55,0.0,4.55,4.55,0.0,0.0,18.18,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,13.64,4.55,0.0,9.09,4.55,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0
1228986621313404928, 'Proportion of severe #COVID-19 cases drops significantly as differentiated measures ensure that a large number of mild cases are treated in time: official ,24,98.14,33.83,23.51,1.0,24.0,25.0,50.0,29.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,16.67,4.17,0.0,4.17,0.0,4.17,8.33,4.17,0.0,4.17,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,4.17,0.0,12.5,0.0,8.33,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,4.17,0.0,4.17
1228954369514561541, 'True love: 87-year-old man takes care of his wife despite both of them being infected with COVID-19 ,20,96.79,97.69,15.86,99.0,20.0,10.0,85.0,35.0,10.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,10.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,15.0,10.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0
