id_str,text
1310565967534071808,"Russia reported 8,135 new COVID-19 cases in the past 24 hours, taking its national count to 1,159,573… https://t.co/3besyw5rQ4"
1310565905525403648,"""China is our biggest partner during the coronavirus pandemic."" Amid COVID-19, a Spanish company is seeking to enha… https://t.co/V4j8ZWHIbK"
1310519302756290560,"Coronavirus watch updates: https://t.co/j4lLZiy6Z2
- India's #COVID19 tally surpasses 6 million
- S. Korea reports… https://t.co/B8izPdW5Ws"
1310497853572222977,"As COVID-19 caught the world off guard, experts worldwide call for strengthening international cooperation, coordin… https://t.co/hbMosClHsy"
1310230812999086080,Two U.S. governors say U.S. COVID-19 response has been the worst in the world as America's confirmed cases kept sur… https://t.co/NgBb2bd4zq
1310218084284690432,"Russia reported 7,867 new COVID-19 cases in the past 24 hours, taking its national count to 1,151,438… https://t.co/qMeNINg7ig"
1310204648985247748,Xinhua Headlines: Leading Chinese fintech injects fresh impetus into global economy which has been pummelled by the… https://t.co/rFtAqUh7Cs
1309938476104577025,"British Prime Minister Boris Johnson on Sept. 26, 2020 calls for nations to act together in fighting against the CO… https://t.co/lSmLYvHNQi"
1309844728481943552,"21,271 samples from cold chain products and environment in east China's Qingdao were tested, 51 found positive, aft… https://t.co/vNouAFHszT"
1309772798622011394,"Situated on the bank of the Tigris in southern Iraq's Wassit province, a Chinese-built power plant has stabilized I… https://t.co/9se2AxZOfb"
1309769124927553536,"Just days after its #COVID19 death toll crossed the 200,000 threshold, the U.S.' COVID-19  cases surpassed 7 mln.
""… https://t.co/UnqBhtflIE"
1309767959632510976,"China on Friday delivered more COVID-19 preventative materials to Zambia. Li Jie, Chinese Ambassador to Zambia said… https://t.co/YJNfobo1fH"
1309621396905975808,"Trade between China and Ireland maintains a very positive momentum despite the impact of the COVID-19 pandemic, say… https://t.co/bCzLGdAiJJ"
1309510412270886913,"As the COVID-19 epidemic wanes, noise returns to the streets of Wuhan, China. The city has seen its urban life grad… https://t.co/G20gR2xfwB"
1309487352083918853,"The number of COVID-19 infections in Russia has started to grow after the summer holiday season, with people gather… https://t.co/DHMdeJETCZ"
1309452327120642048,"Providing over 10 billion kilowatt-hours of electricity this year, Chinese-built power plant in Wassit province has… https://t.co/RyghOpGjCH"
1309438728775974913,"Drying corns, picking grapes and catching fish... farmers in central China's Hunan expect a bumper harvest despite… https://t.co/RKr1TxLJXS"
1309408892393107457,"#China has rolled out a string of measures to support #market entities, especially micro, small and medium enterpri… https://t.co/O8uiIvb2Xf"
1309395042478374912,"Chinese farmers have celebrated a harvest festival, as the country expects a bumper harvest despite the impact of C… https://t.co/kZPr0h5mpT"
1309393483497533441,A new batch of medical donations from China was delivered to Syrian health authorities on Thursday to help the coun… https://t.co/I1dF2QczA5
1309390686030934016,Beijing reported one imported confirmed COVID-19 case on Thursday https://t.co/HfKnzqU83O https://t.co/XoTBZSq8OE
1309373565540511744,Two stevedores in east China's port city of Qingdao were reported as asymptomatic COVID-19 cases on Thursday… https://t.co/X5DrPamDQb
1309321512487284738,"#COVID19 watch , Sept. 25: https://t.co/NvyzvtN5w2
- Brazil reports 831 daily deaths, death toll at 139,808
- Toron… https://t.co/pmNmWn7N6S"
1309264168273375232,"UN chief calls for post-COVID global governance based on solidarity, multilateralism https://t.co/GsiE3CWqvT https://t.co/lzlDGdPkO2"
1309177135446327296,"China's permanent representative to the UN, Zhang Jun, on Sept. 24, 2020 fights back at U.S. accusations against Ch… https://t.co/GrYsLCCt7T"
1309137138596876296,"Russia registered 6,595 COVID-19 cases in the past 24 hours, taking its national total to 1,128,836… https://t.co/6ehqQqcfwC"
1309021411151884291,"#Coronavirus watch updates: https://t.co/Eui3uMamuH
- U.S. Fed official warns of 2nd wave, lack of fiscal aid
- Uga… https://t.co/QqIriSNAoD"
1308888237713305600,"""COVID-19 is not just a public health emergency -- it is a communications emergency too,"" UN chief calls for fighti… https://t.co/mkTdYQCrgo"
1308859837384622080,"UN Secretary-General Antonio Guterres on Sept. 23, 2020 urges joint efforts to address the infodemic, mitigating th… https://t.co/Qh0NMBUrwL"
1308814096251273216,China firmly supports the United Nations system in strengthening international cooperation in COVID-19 prevention a… https://t.co/1bWW2rhphp
1308813224322560000,The COVID-19 pandemic has magnified the problems of maladaptation and mismatch in the global governance system. How… https://t.co/sTOEqGfza1
1308786209825595393,Chinese President Xi Jinping said Wednesday that China firmly supports the key leadership of the United Nations sys… https://t.co/K1V7ZNSV6v
1308760488843509766,Four specially trained dogs demonstrated their ability to sniff #COVID-19 in people even before showing symptoms du… https://t.co/BO7AzM5dYo
1308685951468630016,"U.S. lacks mandatory safety measures to protect meat workers from #COVID19: media https://t.co/CYRs61A2T6
- The U.S… https://t.co/Mcb3CM1H9n"
1308604034320707584,"#COVID19 watch, Sept.23: https://t.co/4u9uJCOLcl
- U.S. Democratic leader urges Republicans to pass 3-trln-USD reli… https://t.co/61PlrrE98S"
1308582255598563328,"""COVID-19 reminds us that we are living in an interconnected global village with a common stake.""
Chinese President… https://t.co/LktOX1HcR0"
1308525798018613248,"#Coronavirus Watch in Mideast, Sept. 22: https://t.co/P8h3ljp9Pv
--Iran sees highest daily rise of 3,712 COVID-19 c… https://t.co/Cbv35SgnJU"
1308521267926949889,"Europe #Coronavirus Updates: https://t.co/H8F4vVtcOW
-- UK daily #COVID19 rise hits new high since May 7, restricti… https://t.co/gOoSutmpAW"
1308512709269360641,COVID cases rise in half of U.S. states https://t.co/mhLTaZcOd4
1308477628622364672,"China resolutely rejects the ""baseless accusation"" against it and opposes ""political virus,"" says China's permanent… https://t.co/60iGDUcQ2v"
1308461737780285441,"President Xi Jinping sums up four lessons the COVID-19 pandemic brought to human society, stressing that no country… https://t.co/u4IwUVlYYl"
1308452509430636545,President Xi Jinping says that China will provide another 50 million U.S. dollars to the United Nations COVID-19 Gl… https://t.co/dRcBrQ4aV5
1308437514391232512,China-developed COVID-19 vaccines will be provided to other developing countries on a priority basis when the devel… https://t.co/f8Y8NaiUmx
1308427342293786624,"No case should be missed and no patient should be left untreated in the fight against COVID-19, Chinese President X… https://t.co/cFc9xBjQMX"
1308426324839596032,Xi Jinping makes proposals on battling COVID-19 at the general debate of the 75th session of the UN General Assembl… https://t.co/ffoQ2jHLno
1308423841052590085,"Any attempt of politicizing the COVID-19 pandemic or stigmatization must be rejected, Chinese President Xi Jinping… https://t.co/lh0aPHXXmF"
1308378145343455232,"The U.S. death toll from the COVID-19 pandemic is a ""reflection of a failing national response,"" top infectious dis… https://t.co/LQTr1BwKCW"
1308369997371064320,"China has set a model for how countries need to act in order to overcome the COVID-19 pandemic, says a U.S. expert https://t.co/0urpfw6Pvd"
1308327021609533441,Head of UN migration agency says China plays a key role in strengthening multilateralism and finding common solutio… https://t.co/SybGIXbzhx
1308293775672799232,"Agricultural production in China has faced challenges due to the COVID-19 epidemic, added to that, the country has… https://t.co/rVuAv90yOW"
1308168925985685504,"COVID-19 cases surge in Canada amid looming second wave. Quebec and Ontario, two most populous provinces, report ri… https://t.co/6T7Jye2yUO"
1308143604343296000,"Europe #Coronavirus Updates:https://t.co/0LoIFXDGUv
-- UK COVID-19 alert level recommended to raise to level 4
-- G… https://t.co/NW1hfcVQOo"
1308111121899905025,German health minister to upgrade COVID-19 strategy to prepare for potential infection rise: report… https://t.co/TiY2joSj8j
1308099569545179136,"President Xi shared his thoughts on UN's role in post-COVID era, opposing unilateralism, bullying or any country ac… https://t.co/dl2bcKMs0H"
1308070271501234177,Xi Jinping makes 4 proposals on the development of the United Nations (UN) and its role in the post-COVID era… https://t.co/Fk7pah1v5n
1308066118423126022,"Fighting COVID-19 remains top priority of IAEA until the pandemic is finally defeated, says its chief… https://t.co/k8QW0tOmXs"
1307994307979141122,"Russia has registered 6,196 new COVID-19 cases in the past 24 hours, taking its total to 1,109,595… https://t.co/FxGEKeJbDe"
1307991213065138178,"China's preparations for 2022 Winter Olympic Games remain on track despite COVID-19 pandemic, which greatly impacte… https://t.co/xZ49Gq4Cl9"
1307969991958908935,"#COVID19 watch updates, Sept.21: https://t.co/CyNMyYKIc8
- India's Taj Mahal reopens after 6-month closure
- Czech… https://t.co/yyZ3UKnmwd"
1307938008297922562,"A dedicated direct flight taking hundreds of students from China landed in Northern Ireland's Belfast Saturday, all… https://t.co/l9JmuB8SD1"
1307819800010268672,Bill Gates outraged over COVID test delays https://t.co/BNxAmKYMwr
1307735445208330240,"Iraq's COVID-19 infections surge by 3,438 cases to 319,035 as the country bans entry of foreign travelers… https://t.co/UhKc6bfeTd"
1307617322421555200,"Russia has registered 6,148 new COVID-19 cases in the past 24 hours, taking its total to 1,103,399… https://t.co/0dFMIMJdYr"
1307597842689585154,China's catering industry had been hit hard by COVID-19 before the pandemic gradually subsided in recent month. How… https://t.co/2KHPjImBt8
1307584195305250816,"#Coronavirus watch, Sept. 20: https://t.co/uFta9BhXc2
- India's #COVID19 caseload passes 5.4 mln
- CDC forecasts up… https://t.co/5EAgFJZv1J"
1307553693005303808,10 new imported COVID-19 cases and zero new locally transmitted cases were reported in Chinese mainland on Saturday… https://t.co/ur4A8mhLqQ
1307488609440849923,New York City diners may soon see a Covid-19 surcharge on their bills as the City Council passed a bill 46-2 that w… https://t.co/ejo5x57pYX
1318588182422835202,RT @AP_Europe: U.K. researchers are preparing to infect healthy young volunteers with the virus that causes COVID-19. They plan to use the…
1318518614228697088,"Virus update: 
• Some teens in Kenya turn to sex work amid pandemic.
• Pelosi reports gains on aid deal, but issues… https://t.co/eYF9fbTiEQ"
1318215857969967106,"From factory to syringe, any coronavirus vaccine will need non-stop sterile refrigeration to stay potent and safe.… https://t.co/bfx0qchVlv"
1318176342349910016,"From AP Morning Wire:

• Trump, Biden pressing in states they're trying to flip.
• Vaccine storage could leave 3B i… https://t.co/jGhSZZAxON"
1318134816450240512,"From AP Morning Wire:

• Trump, Biden pressing in states they're trying to flip.
• Vaccine storage could leave 3B i… https://t.co/biTcRosw7K"
1318118469771157504,"From AP Morning Wire:

• Trump, Biden pressing in states they're trying to flip.
• Vaccine storage could leave 3B i… https://t.co/CubhpXCbeG"
1316755984568680451,"Does the flu vaccine affect my chances of getting COVID-19? The flu vaccine protects you from seasonal influenza, n… https://t.co/oc9FhamDpo"
1316141515190743041,RT @APBusiness: Facebook says it's banning advertisements that discourage vaccinations. But the social media giant will still allow antivax…
1315981882719457281,"Virus update: 
• Large vaccine study halted over participant’s illness.
• WHO: European nations had more than 700,0… https://t.co/nrcix7Oves"
1315843742365093889,BREAKING: Johnson &amp; Johnson pauses its COVID-19 vaccine trial while the company investigates a participant’s “unexp… https://t.co/PxuPXcoYkq
1314521257283670016,"Virus Update: 
• Trump says he's ready for rallies but details slim on health;
• As virus fills French ICUs anew, d… https://t.co/AHCo10L96a"
1314432134656950272,"China is joining the world's coronavirus vaccine alliance known as COVAX. It previously declined to join, missing a… https://t.co/VH34DDsmY0"
1313547351332708354,The FDA posted standards on their web site for makers of COVID-19 vaccines after the White House blocked their form… https://t.co/O00C1joUaF
1312412488760254464,"RT @APFactCheck: This week’s #APFactCheck focuses on President Trump’s comments on health care, a coronavirus vaccine, the economy and more…"
1312058327455666188,"RT @APHealthScience: U.S. advisory panel has outlined who should get a COVID-19 vaccine first, with a plea to get the shots to low-income m…"
1311973216726982656,"Virus Update: 
• Trump says he and first lady tested positive for coronavirus;
• US hiring likely slowed in Septemb… https://t.co/hsHrxPXCUa"
1311758926824824836,"RT @APHealthScience: In memo obtained by @AP, Pfizer CEO tells employees he's disappointed that the coronavirus vaccine timeline was again…"
1311618383574597634,"Virus Update:
• Push for vaccine to global poor faces trouble;
• In Appalachia, people watch COVID-19, race issues… https://t.co/HjHXWUdcAk"
1311003083745439747,“How can I volunteer for a COVID-19 vaccine study? Governments and companies are setting up websites where people c… https://t.co/tLaPCB4eua
1309859678374047744,"RT @APFactCheck: This week's #APFactCheck focuses on President Trump's comments on the coronavirus, a vaccine, the Supreme Court, swine flu…"
1309815317552562176,"Virus Update:
 • Virus cases rise in US heartland, home to anti-mask feelings;
 • China pushes emergency use of COV… https://t.co/jJOGcsrMi3"
1309776231882272768,Hundreds of thousands of people have taken one of the four leading vaccine candidates in China. https://t.co/0t9ApmXLBy
1309478628460302341,RT @AP_Europe: U.S.-based pharmaceutical company Novavax says it has begun a late stage trial of its potential COVID-19 vaccine in the Unit…
1309242493804990464,RT @APHealthScience: The UK government is considering a risky type of vaccine trial that tries to infect volunteers after they've been give…
1309200259604787205,RT @AP_Europe: The British government says it may take part in a study that tries to deliberately infect volunteers who have been given an…
1309085450016092160,"Virus Update:
• US experts vow ‘no cutting corners’ as vaccine tests expand;
• ‘Are people to be left to die?’ Vacc… https://t.co/F2aEvbvohM"
1309068831059574786,‘Are people to be left to die?’ Pleas for equitable access to any COVID-19 vaccine are widespread at UN meeting of… https://t.co/1NpMO2BZMQ
1308884273429086208,Among the concerns being discussed by world leaders at the U.N. General Assembly: “vaccine hoarding” that risks lea… https://t.co/bvP5SU8T38
1308792232934363136,Dr. Anthony Fauci says by the end of this year government scientists should know whether they have a safe and effec… https://t.co/GGZ4cWHBF1
1308734121510924288,"Virus update: 
• At key times, the Trump administration put politics over science.
• Late-stage study of single-sho… https://t.co/Af1JaZF8WV"
1308730595732795392,Johnson &amp; Johnson is beginning a huge final-stage study to try to prove if a single-dose COVID-19 vaccine can prote… https://t.co/eMk2QPLkwJ
1229732424738856960,"Among #10ThingstoKnow:
— Boy Scouts of America file for bankruptcy due to sex-abuse lawsuits
— Michael Bloomberg qu… https://t.co/OG7jB0yv9d"
1226527953275801600,Map location data from the Chinese tech giant Baidu shows travel out of the Chinese city Wuhan during Lunar New Yea… https://t.co/WTkfWfQf8U
1226455911650205696,"A few days after the Chinese city Wuhan was put under quarantine, the mayor estimated that 5 million people had alr… https://t.co/dcbW1fVj6f"
1226403748118966272,An Associated Press analysis of domestic travel patterns using map location data from Chinese tech giant Baidu show… https://t.co/RnboYdY5Ey
1226087051055026177,"The U.S. Embassy in Beijing says a 60-year-old American citizen diagnosed with the new virus died in Wuhan, apparen… https://t.co/inPQmnHBQA"
1222367948276477954,Four evacuees on a Japanese flight from the Chinese city of Wuhan have cough and fever and were taken to a hospital… https://t.co/Drefw4STnV
1222119905509675010,"Many of the thousand or so U.S. nationals in virus-hit Wuhan are staying behind because of non-American loved ones,… https://t.co/pfLR3GBxqj"
1221391685051133952,Japanese Prime Minister Shinzo Abe says he is making arrangements to fly Japanese people home from the Chinese city… https://t.co/DYPxtsgRcA
1221278842263867396,BREAKING: The U.S. Consulate in the epidemic-stricken Chinese city of Wuhan will evacuate its personnel and some pr… https://t.co/gioyRSs9o8
1221160584676282368,"French automaker PSA Group says it plans to evacuate its expatriate employees and their families from Wuhan, the lo… https://t.co/sqkbUXk6Gr"
1220998879463772160,BREAKING: The virus-hit Chinese city of Wuhan bans most vehicles including private cars from the downtown area in a… https://t.co/GlsUHPD7xf
1220360829952045057,"After a new virus forced authorities in Wuhan to shut down the city, many are finding pharmacies are sold out of su… https://t.co/5Xg3TYaLS2"
1220309048177975298,"Among #10ThingstoKnow: 
— House Democrats poised for 2nd day of arguments in impeachment trial; 
— Chinese city of… https://t.co/Vrbd9z4zAX"
1220070134473162753,BREAKING: Chinese state media says the city of Wuhan is shutting down outbound flights and trains as new virus spre… https://t.co/go3f7lKWWD
1318601928209846272,"RT @AP_Europe: Britain's government imposed strict coronavirus restrictions on Manchester, England's second-largest city, after talks with…"
1318564022871072768,"RT @AP_Politics: A day after asserting that the American people are tired of listening to Dr. Anthony Fauci, President Trump insisted that…"
1318546180696059911,RT @AP_Politics: House Speaker Pelosi says there’s been some progress before today’s deadline for reaching a pre-election deal with Preside…
1318540759851814912,"RT @AP_Europe: European countries are battling coronavirus infection spikes with new lockdowns, curfews, face mask orders and virus trackin…"
1318269449208844289,RT @APEntertainment: “The Sesame Street Podcast with Foley &amp; Friends” is an offering on Audible that gives some screen-free educational ent…
1318246548355096576,RT @AP_Politics: President Trump blasted government scientists for their criticism of his handling of the coronavirus and called Dr. Anthon…
1318222014075854854,BREAKING: A Wisconsin judge has reimposed an order limiting the capacity of indoor gatherings amid surging coronavi… https://t.co/pZExNw4PUB
1318194451454566401,RT @AP_Politics: Questions over whether ballots will count if someone votes early but dies before Election Day are especially pressing this…
1318180700655407111,"RT @AP_Politics: If House Speaker Pelosi, Senate Republicans and President Trump don’t resolve their differences soon, coronavirus relief w…"
1318164548243869699,"RT @AP_Europe: Coronavirus infections in Ukraine began surging in late summer, and the ripples are hitting western towns. One hospital is ""…"
1318158544655495168,"Iran recorded 337 coronavirus deaths on Monday, its worst day since the start of the pandemic. Iran emerged early a… https://t.co/CvZWk3oq1R"
1318120597927460865,"BREAKING: Confirmed world coronavirus infections surpass 40 million, according to a Johns Hopkins University tally. https://t.co/oCXICPcose"
1318062076057837576,"After entire nations were shut down during the first surge of the coronavirus earlier this year, some countries and… https://t.co/pxG16DRVJe"
1318043405251993600,China’s economic growth accelerated to 4.9% over a year earlier in the latest quarter as a shaky recovery from the… https://t.co/sJ9TBc3TSx
1317988341997047809,Twitter has blocked a post from a science adviser to President Trump who suggested that masks do not work to stop t… https://t.co/SXY8cb5zw8
1317799903356137472,RT @AP_Europe: AP PHOTOS: France's 9 p.m. curfew to fight a surge of coronavirus infections has left restaurant owners fuming and the stree…
1317767657257578496,"RT @AP_Europe: ""Difficult months are ahead"": What Christmas and winter look like amid the coronavirus pandemic is being determined by our a…"
1317741220400189441,"RT @AP_Europe: ""Everyone will have the disease eventually"": New coronavirus infections and deaths set records in Russia but Vladimir Putin'…"
1317722346636103681,"A day after winning a second term in a landside victory, New Zealand Prime Minister Jacinda Ardern says she sees th… https://t.co/cnNGMcHiOJ"
1317703465834041345,"Hong Kong bar Club 71, known as a gathering place for pro-democracy activists and intellectuals, is closing. Owner… https://t.co/aVmA5hNtCG"
1317488311510929409,Rural Jerauld County in South Dakota didn’t see a case of the coronavirus for more than two months from June to Aug… https://t.co/dfjNXkxZMC
1317470756138373120,"RT @APFactCheck: This week's #APFactCheck focuses on President Trump's comments about the coronavirus pandemic, lockdowns, the economy and…"
1317444373899038720,RT @AP_Europe: Europe’s economy was just catching its breath from what had been the sharpest recession in modern history. A resurgence in c…
1317418619194773504,"BREAKING: Iran announces its death toll from the coronavirus has reached above 30,000 killed, with 526,490 confirme… https://t.co/Ayr7i4DhSO"
1317224068337238017,The White House has installed political appointees at the CDC to try to control the information it releases about t… https://t.co/mjVvWEq1oB
1317193886004105218,RT @APHealthScience: U.S. health officials unveil plan to get approved coronavirus vaccines to nursing home residents free of charge. https…
1317166708210176000,"The federal budget deficit hit an all-time high of $3.1 trillion in the 2020 budget year, more than double the prev… https://t.co/TmqGr3s5K2"
1317163675892011008,The White House has installed political appointees at the CDC to try to control the information it releases about t… https://t.co/8sFd4PtsnL
1317118640219709443,"Doctors are warning that Europe is at a turning point as the coronavirus surges back across the continent, includin… https://t.co/AAM2k1MYyc"
1317113099200155648,RT @AP_Politics: Democratic enthusiasm and the coronavirus have led to record-setting early voting in the 2020 election. More than 17 milli…
1317065523130191873,"China is rapidly increasing the number of people receiving its experimental coronavirus vaccines, with a city offer… https://t.co/KWgYJnUVIr"
1316912991397445635,"Instead of a debate, President Trump and Joe Biden squared off in dueling town halls on rival TV networks, Trump wa… https://t.co/kOYOYw7onv"
1316896857805684736,President Trump said his lungs were “a little bit infected” when he was hospitalized for coronavirus and was evasiv… https://t.co/XRQGd7kosU
1316808843771379716,The coronavirus pandemic is driving a global resurgence in child labor. Children in Kenya are working in quarries w… https://t.co/vLdMoZMfmD
1316748445030506509,The coronavirus pandemic is driving a global resurgence in child labor. Children in Kenya are working in quarries w… https://t.co/pUQABkoAXS
1316747163414790146,RT @AP_Europe: The head of the World Health Organization’s Europe office says the exponential surge of coronavirus cases across the contine…
1316743484976529410,"AP-NORC poll: 65% of Americans say Trump has not taken the coronavirus outbreak in the U.S. seriously enough, while… https://t.co/Ab1d0i84eu"
1316742909627162625,"Less than three weeks from Election Day, a new AP-NORC poll finds majorities of Americans are highly critical of Pr… https://t.co/bQjJBbLxHb"
1316738811372670982,BREAKING: Sen. Kamala Harris' travel canceled through Sunday after 2 people associated with campaign contract coron… https://t.co/YV00a2WFJu
1316738363613949956,"Stocks open lower on Wall Street, putting the market on track for its third straight loss this week. Rising infecti… https://t.co/Z8NkX99bUq"
1316733342738452480,"Record infection figures in Germany, the Czech Republic, Italy and Poland are adding to fears that Europe is runnin… https://t.co/n2H2s0Pbur"
1316731522041499649,RT @AP_Politics: President Trump and Joe Biden will compete for TV audiences in dueling town halls tonight instead of meeting for their sec…
1316668326672846850,RT @AP_Europe: Some Roma communities are seeing police-enforced lockdowns and crop dusters have sprayed disinfectants on their homes. Human…
1316667026220425228,"RT @AP_Europe: French police searched the homes of the former prime minister, the current and former health ministers and other top officia…"
1316659144930332673,"RT @AP_Europe: ""On a psychological level, I have to say I still have not recovered."" For the medical personnel who fought the coronavirus i…"
1316629249181323264,Documents obtained by the @AP show U.S. officials warned Nevada not to use Chinese coronavirus test kits donated by… https://t.co/WliSynxiHT
1316597008061394945,Two health officials in the northern Chinese city of Qingdao have been fired after China’s latest coronavirus outbr… https://t.co/SrKNBKJUIU
1316534206646939650,"U.S. Postal Service agrees to reverse changes that slowed mail service nationwide, settling a lawsuit filed by Mont… https://t.co/COyOaiexb0"
1316471782128443392,"BREAKING: President Trump's teenage son, Barron, tested positive for the coronavirus but had no symptoms, first lad… https://t.co/2CMZJK4kkQ"
1316416285119578113,Volunteers are working to ensure the stray and feral cats living on an island off the coast of Brazil have enough f… https://t.co/1BKIpGMuGx
1316415740241731584,RT @AP_Europe: Pope Francis apologized to the faithful for not being able to greet them and shake their hands as Italy posted a record spik…
1316370931808436225,"Even before the coronavirus pandemic, Israel had one of the largest income gaps and poverty rates. A second nationw… https://t.co/AG4uieTU7H"
1316318862586118145,RT @AP_Europe: Germany has agreed to provide around $662 million to aid Holocaust survivors struggling under the burdens of the coronavirus…
1316261716414660609,The World Bank says it has approved $12 billion in financing to help developing countries buy and distribute corona… https://t.co/I9nPUPy3rR
1316251989135720448,"India has confirmed more than 63,000 new cases of the coronavirus, an increase of over 8,000 from the previous day.… https://t.co/vjCtvVhO2F"
1316115626801410049,"RT @AP_Sports: Dustin Johnson is out of the CJ Cup at Shadow Creek because of a positive test for the coronavirus. 

The No. 1 player in go…"
1316023748403761153,BREAKING: The Portuguese soccer federation says Cristiano Ronaldo has tested positive for the coronavirus. The fede… https://t.co/JuI5q0b43V
1316019745833926657,"RT @AP_Europe: Europe sets a weekly record of new coronavirus infections — over 700,000 — as governments across the continent slap on new r…"
1315999777981640704,"Social Security recipients will get a 1.3% cost-of living-increase in 2021, but that might be small comfort amid wo… https://t.co/8oApbkwkae"
1315993464342024192,Governments across Europe bump up restrictions in an effort to contain the spread of the coronavirus as the World H… https://t.co/Z9z4l3nPPt
1315880575169896452,Authorities in the eastern Chinese port city of Qingdao said they have completed coronavirus tests on more than 3 m… https://t.co/n4JwNBVlDW
1315748307851935749,"RT @AP_Europe: Veterinarians and farmers have begun culling at least 2.5 million minks in northern Denmark, after coronavirus has been repo…"
1315699446773145602,The Nobel Prize in economics was awarded for “improvements to auction theory and inventions of new auction formats.… https://t.co/rdWKNHsD8B
1315693734642802689,"Efforts to mobilize Black voters will look much different this year than during previous elections, due in large pa… https://t.co/zsjkrtTxzC"
1315607742682365952,"BREAKING: For the second day in a row, Iran announces highest single-day death toll from the coronavirus with 272 p… https://t.co/GrQQ5gzwBl"
1315593019752620033,The Nobel Prize in economics was awarded for “improvements to auction theory and inventions of new auction formats.… https://t.co/TJAvYlPFCK
1315543916872192002,ASIA TODAY: Chinese health authorities will test all 9 million people in the eastern city of Qingdao for the corona… https://t.co/05vKe7EteF
1315423321236795393,RT @AP_NFL: When is your team's next game? NFL does major juggling of schedule due to coronavirus https://t.co/RdfppnUrQS
1315383263268163590,"“So many thousands of people have died needlessly.” An @AP, @frontlinepbs and @GlobalRepCentre investigation found… https://t.co/43wW8gnmqj"
1315366068131704834,RT @APHealthScience: THREAD: The @AP is answering commonly asked questions about the coronavirus pandemic in its “Viral Questions” series.…
1315313747368566787,RT @APEastRegion: “COVID has destroyed enough.” The birthplace of one of the founders of Alcoholics Anonymous that has long-served as a gat…
1315295470432980992,Recent growth in new coronavirus cases in the U.S. has been worst in the Midwest. But that's not the message coming… https://t.co/qEj4AL5Ixl
1315250189628776449,Iran announced its highest single-day death toll from the coronavirus with 251 confirmed dead. https://t.co/h2XgXJfvd1
1315153667440418818,"BREAKING: India's Health Ministry says coronavirus cases have surpassed 7 million with 108,334 deaths. https://t.co/r1StDOmFeP"
1315118807954919425,@AP The White House doctor said that President Trump was no longer at risk of transmitting the coronavirus but did… https://t.co/Fk3aLPRfQr
1315101065990361090,BREAKING: Trump's doctor says the president is no longer at risk of transmitting the coronavirus. https://t.co/zHDYFf4LwR
1315047472562089986,Protesters from Republican Texas Gov. Greg Abbott’s own party have gathered outside his home to criticize his coron… https://t.co/PjgutPmrzw
1315038911014612995,Some of the men arrested and accused of plotting to kidnap Michigan Gov. Gretchen Whitmer had taken part in armed p… https://t.co/jiD9obv864
1315024476103495686,Both Republican and Democratic leaders have rejected the White House's new $1.8 trillion coronavirus aid package. M… https://t.co/Qxl4336Q9N
1314993732064882689,RT @AP_Politics: Hundreds of people gathered on the South Lawn for President Trump's first public appearance since returning to the White H…
1314920898781229057,"President Trump said ""we have a cure"" for the coronavirus, but we don't. Vice President Pence misstated some of Joe… https://t.co/vEkhfqkn4T"
1314885596867899392,Queen Elizabeth II has used her delayed birthday honors list to celebrate the selfless work of people — some more f… https://t.co/pH5tYreuF3
1314831132475695104,"Asia Today: India’s confirms coronavirus cases are nearing 7 million with another 73,272 reported in the past 24 ho… https://t.co/aiSCGSUuJw"
1314659027708710912,RT @AP_NFL: AP source: Jets players and coaches have been sent home from their training facility after a presumptive positive coronavirus t…
1314631974930329600,"BREAKING: WHO reports highest daily global total yet of new coronavirus infections: more than 350,000. https://t.co/D60U7oIdqO"
1314597072180523011,"RT @AP_Europe: Spain declares state of emergency in Madrid over rising coronavirus infections, prohibits all unnecessary trips in and out o…"
1314588542694305792,"RT @AP_Europe: Germany to send in public health experts and even the military to cities that see coronavirus cases rising too fast, part of…"
1314577855536390145,BREAKING: New York Jets players and coaches were sent home from their training facility after a presumptive positiv… https://t.co/dU89ZgFutM
1314566555989147648,The World Food Program has won the Nobel Peace Prize for its efforts to combat hunger amid the coronavirus pandemic… https://t.co/vM7R9CJqF5
1314565190457982977,The coronavirus is forcing fans of Broadway to wait a little longer for shows to resume — until at least late May.… https://t.co/7sAwkT94Kv
1314453211026202630,"RT @APMiddleEast: The northern-most sheikhdom in the United Arab Emirates hopes a new adventure camp showcasing its wide-open spaces, fresh…"
1314438204368584704,"Asia Today: Sri Lankan health authorities are working to contain a growing cluster of new coronavirus infections, o… https://t.co/adOxfJ2mrB"
1314353645543190528,"President Trump's doctor says he has ""completed his course of therapy"" for the coronavirus and can safely “return t… https://t.co/MPG7TENZ8r"
1314313046429503489,Doctors and nurses trying to treat the sick and dying in the coronavirus pandemic are dealing with the added burden… https://t.co/8wlLYrDjw0
1314264569922105347,"Am I immune to the coronavirus if I’ve already had it? You have some immunity, but how much and for how long are bi… https://t.co/o36N7A9zM4"
1314248271976640514,"@AP_Politics 
President Trump’s campaign proposes delaying the two remaining presidential debates by one week to en… https://t.co/Sq6q2pUXva"
1314248039666774016,RT @AP_NFL: AP source: The Tennessee Titans have had another positive test result to raise their coronavirus outbreak to 23 cases. Sunday's…
1314201124753334272,RT @AP_Europe: FINAL FLIGHTS: Two British Airways 747s based at the airline's London Heathrow base took off for the last time as part of th…
